"","track_title","lyric","line","track_uri"
"1467","Go to Sleep","May pretty horses",16,"6TdGeb9e2KL6RZG0VxoTMd"
"1468","Go to Sleep","Come to you as you sleep",17,"6TdGeb9e2KL6RZG0VxoTMd"
"1469","Go to Sleep","I'm gonna go to sleep",18,"6TdGeb9e2KL6RZG0VxoTMd"
"1470","Go to Sleep","And let this wash over me",19,"6TdGeb9e2KL6RZG0VxoTMd"
"1471","Where I End and You Begin","There's a gap in between",1,"5X3uhutgZktlUWmzIOE3NG"
"1472","Where I End and You Begin","There's a gap where we meet",2,"5X3uhutgZktlUWmzIOE3NG"
"1473","Where I End and You Begin","Where I end and you begin",3,"5X3uhutgZktlUWmzIOE3NG"
"1474","Where I End and You Begin","And I'm sorry for us",4,"5X3uhutgZktlUWmzIOE3NG"
"1475","Where I End and You Begin","The dinosaurs roam the earth",5,"5X3uhutgZktlUWmzIOE3NG"
"1476","Where I End and You Begin","The sky turns green",6,"5X3uhutgZktlUWmzIOE3NG"
"1477","Where I End and You Begin","Where I end and you begin",7,"5X3uhutgZktlUWmzIOE3NG"
"1478","Where I End and You Begin","4, 5, 6, 7 (I’m in heaven)",8,"5X3uhutgZktlUWmzIOE3NG"
"1479","Where I End and You Begin","I am up in the clouds",9,"5X3uhutgZktlUWmzIOE3NG"
"1480","Where I End and You Begin","I am up in the clouds",10,"5X3uhutgZktlUWmzIOE3NG"
"1481","Where I End and You Begin","And I can't and I can't come down",11,"5X3uhutgZktlUWmzIOE3NG"
"1482","Where I End and You Begin","I can watch but not take part",12,"5X3uhutgZktlUWmzIOE3NG"
"1483","Where I End and You Begin","Where I end and where you start",13,"5X3uhutgZktlUWmzIOE3NG"
"1484","Where I End and You Begin","Where you, you left me alone",14,"5X3uhutgZktlUWmzIOE3NG"
"1485","Where I End and You Begin","You left me alone",15,"5X3uhutgZktlUWmzIOE3NG"
"1486","Where I End and You Begin","X will mark the place",16,"5X3uhutgZktlUWmzIOE3NG"
"1487","Where I End and You Begin","Like the parting of the waves",17,"5X3uhutgZktlUWmzIOE3NG"
"1488","Where I End and You Begin","Like a house falling in the sea",18,"5X3uhutgZktlUWmzIOE3NG"
"1489","Where I End and You Begin","In the sea",19,"5X3uhutgZktlUWmzIOE3NG"
"1490","Where I End and You Begin","I will eat you alive, I will eat you alive",20,"5X3uhutgZktlUWmzIOE3NG"
"1491","Where I End and You Begin","I will eat you alive, I will eat you alive",21,"5X3uhutgZktlUWmzIOE3NG"
"1492","Where I End and You Begin","There'll be no more lies, there'll be no more lies",22,"5X3uhutgZktlUWmzIOE3NG"
"1493","Where I End and You Begin","There'll be no more lies, there'll be no more lies",23,"5X3uhutgZktlUWmzIOE3NG"
"1494","Where I End and You Begin","I will eat you alive, I will eat you alive",24,"5X3uhutgZktlUWmzIOE3NG"
"1495","Where I End and You Begin","I will eat you alive, I will eat you alive",25,"5X3uhutgZktlUWmzIOE3NG"
"1496","Where I End and You Begin","There'll be no more lies, there'll be no more lies",26,"5X3uhutgZktlUWmzIOE3NG"
"1497","Where I End and You Begin","There'll be no more lies, there'll be no more lies",27,"5X3uhutgZktlUWmzIOE3NG"
"1498","Where I End and You Begin","I will eat you alive, I will eat you alive",28,"5X3uhutgZktlUWmzIOE3NG"
"1499","Where I End and You Begin","I will eat you alive, I will eat you alive",29,"5X3uhutgZktlUWmzIOE3NG"
"1500","Where I End and You Begin","There'll be no more lies, there'll be no more lies",30,"5X3uhutgZktlUWmzIOE3NG"
"1501","Where I End and You Begin","There'll be no more lies, there'll be no more lies",31,"5X3uhutgZktlUWmzIOE3NG"
"1502","Where I End and You Begin","I will eat you alive, I will eat you alive",32,"5X3uhutgZktlUWmzIOE3NG"
"1503","Where I End and You Begin","I will eat you alive",33,"5X3uhutgZktlUWmzIOE3NG"
"1504","We Suck Young Blood","Are you hungry? Are you sick?",1,"53RYTfkLiyZuUZHwJC3Wmm"
"1505","We Suck Young Blood","Are you begging for a break?",2,"53RYTfkLiyZuUZHwJC3Wmm"
"1506","We Suck Young Blood","Are you sweet? Are you fresh?",3,"53RYTfkLiyZuUZHwJC3Wmm"
"1507","We Suck Young Blood","Are you strung up by the wrists?",4,"53RYTfkLiyZuUZHwJC3Wmm"
"1508","We Suck Young Blood","We want the young blood",5,"53RYTfkLiyZuUZHwJC3Wmm"
"1509","We Suck Young Blood","Are you fracturing?",6,"53RYTfkLiyZuUZHwJC3Wmm"
"1510","We Suck Young Blood","Are you torn at the seams?",7,"53RYTfkLiyZuUZHwJC3Wmm"
"1511","We Suck Young Blood","Would you do anything?",8,"53RYTfkLiyZuUZHwJC3Wmm"
"1512","We Suck Young Blood","Flea-bitten, moth eaten?",9,"53RYTfkLiyZuUZHwJC3Wmm"
"1513","We Suck Young Blood","We suck young blood",10,"53RYTfkLiyZuUZHwJC3Wmm"
"1514","We Suck Young Blood","We suck young blood",11,"53RYTfkLiyZuUZHwJC3Wmm"
"1515","We Suck Young Blood","Won't let the creeping ivy",12,"53RYTfkLiyZuUZHwJC3Wmm"
"1516","We Suck Young Blood","Won't let the nervous bury me",13,"53RYTfkLiyZuUZHwJC3Wmm"
"1517","We Suck Young Blood","Our veins are thin",14,"53RYTfkLiyZuUZHwJC3Wmm"
"1518","We Suck Young Blood","Our rivers poisoned",15,"53RYTfkLiyZuUZHwJC3Wmm"
"1519","We Suck Young Blood","We want the sweet meats",16,"53RYTfkLiyZuUZHwJC3Wmm"
"1520","We Suck Young Blood","We want the young blood",17,"53RYTfkLiyZuUZHwJC3Wmm"
"1521","The Gloaming","Genie let out of the bottle",1,"2q4zYomFf4ZVrEOr1aXj6l"
"1522","The Gloaming","It is now the witching hour",2,"2q4zYomFf4ZVrEOr1aXj6l"
"1523","The Gloaming","Genie let out of the bottle",3,"2q4zYomFf4ZVrEOr1aXj6l"
"1524","The Gloaming","It is now the witching hour",4,"2q4zYomFf4ZVrEOr1aXj6l"
"1525","The Gloaming","Murderers, you're murderers",5,"2q4zYomFf4ZVrEOr1aXj6l"
"1526","The Gloaming","We are not the same as you",6,"2q4zYomFf4ZVrEOr1aXj6l"
"1527","The Gloaming","Genie let out of the bottle",7,"2q4zYomFf4ZVrEOr1aXj6l"
"1528","The Gloaming","Funny how, funny how",8,"2q4zYomFf4ZVrEOr1aXj6l"
"1529","The Gloaming","When the walls bend, when the walls bend",9,"2q4zYomFf4ZVrEOr1aXj6l"
"1530","The Gloaming","With your breathing, with your breathing",10,"2q4zYomFf4ZVrEOr1aXj6l"
"1531","The Gloaming","When the walls bend, when the walls bend",11,"2q4zYomFf4ZVrEOr1aXj6l"
"1532","The Gloaming","With your breathing, with your breathing",12,"2q4zYomFf4ZVrEOr1aXj6l"
"1533","The Gloaming","With your breathing",13,"2q4zYomFf4ZVrEOr1aXj6l"
"1534","The Gloaming","They will suck you down to the other side",14,"2q4zYomFf4ZVrEOr1aXj6l"
"1535","The Gloaming","They will suck you down to the other side",15,"2q4zYomFf4ZVrEOr1aXj6l"
"1536","The Gloaming","They will suck you down to the other side",16,"2q4zYomFf4ZVrEOr1aXj6l"
"1537","The Gloaming","They will suck you down to the other side",17,"2q4zYomFf4ZVrEOr1aXj6l"
"1538","The Gloaming","To the shadows blue and red, shadows blue and red",18,"2q4zYomFf4ZVrEOr1aXj6l"
"1539","The Gloaming","Your alarm bells, your alarm bells",19,"2q4zYomFf4ZVrEOr1aXj6l"
"1540","The Gloaming","Shadows blue and red, shadows blue and red",20,"2q4zYomFf4ZVrEOr1aXj6l"
"1541","The Gloaming","Your alarm bells, your alarm",21,"2q4zYomFf4ZVrEOr1aXj6l"
"1542","The Gloaming","They should be ringing, they should be ringing",22,"2q4zYomFf4ZVrEOr1aXj6l"
"1543","The Gloaming","They should be ringing, they should be ringing",23,"2q4zYomFf4ZVrEOr1aXj6l"
"1544","The Gloaming","They should be ringing, they should be ringing",24,"2q4zYomFf4ZVrEOr1aXj6l"
"1545","The Gloaming","They should be ringing, they should be ringing",25,"2q4zYomFf4ZVrEOr1aXj6l"
"1546","The Gloaming","They should be ringing, they should be ringing",26,"2q4zYomFf4ZVrEOr1aXj6l"
"1547","The Gloaming","They should be ringing, they should be ringing",27,"2q4zYomFf4ZVrEOr1aXj6l"
"1548","The Gloaming","This is the gloaming",28,"2q4zYomFf4ZVrEOr1aXj6l"
"1549","The Gloaming","And the walls bend, and the walls bend",29,"2q4zYomFf4ZVrEOr1aXj6l"
"1550","The Gloaming","With your breathing, with your breathing",30,"2q4zYomFf4ZVrEOr1aXj6l"
"1551","The Gloaming","And the walls bend, and the walls bend",31,"2q4zYomFf4ZVrEOr1aXj6l"
"1552","The Gloaming","What is he doin' what is he doin'",32,"2q4zYomFf4ZVrEOr1aXj6l"
"1553","The Gloaming","This is the gloaming",33,"2q4zYomFf4ZVrEOr1aXj6l"
"1554","There, There","In pitch dark",1,"77SPrxY5gn6VPrKPGrfLnM"
"1555","There, There","I go walking in your landscape",2,"77SPrxY5gn6VPrKPGrfLnM"
"1556","There, There","Broken branches",3,"77SPrxY5gn6VPrKPGrfLnM"
"1557","There, There","Trip me as I speak",4,"77SPrxY5gn6VPrKPGrfLnM"
"1558","There, There","Just cause you feel it",5,"77SPrxY5gn6VPrKPGrfLnM"
"1559","There, There","Doesn't mean it's there",6,"77SPrxY5gn6VPrKPGrfLnM"
"1560","There, There","Just cause you feel it",7,"77SPrxY5gn6VPrKPGrfLnM"
"1561","There, There","Doesn't mean it's there",8,"77SPrxY5gn6VPrKPGrfLnM"
"1562","There, There","There's always a siren",9,"77SPrxY5gn6VPrKPGrfLnM"
"1563","There, There","Singing you to shipwreck",10,"77SPrxY5gn6VPrKPGrfLnM"
"1564","There, There","(Don't reach out, don't reach out",11,"77SPrxY5gn6VPrKPGrfLnM"
"1565","There, There","Don't reach out, don't reach out)",12,"77SPrxY5gn6VPrKPGrfLnM"
"1566","There, There","Steer away from these rocks",13,"77SPrxY5gn6VPrKPGrfLnM"
"1567","There, There","We'd be a walking disaster",14,"77SPrxY5gn6VPrKPGrfLnM"
"1568","There, There","(Don't reach out, don't reach out",15,"77SPrxY5gn6VPrKPGrfLnM"
"1569","There, There","Don't reach out, don't reach out)",16,"77SPrxY5gn6VPrKPGrfLnM"
"1570","There, There","Just cause you feel it",17,"77SPrxY5gn6VPrKPGrfLnM"
"1571","There, There","Doesn't mean it's there",18,"77SPrxY5gn6VPrKPGrfLnM"
"1572","There, There","(Someone on your shoulder, someone on your shoulder)",19,"77SPrxY5gn6VPrKPGrfLnM"
"1573","There, There","Just cause you feel it",20,"77SPrxY5gn6VPrKPGrfLnM"
"1574","There, There","Doesn't mean it's there",21,"77SPrxY5gn6VPrKPGrfLnM"
"1575","There, There","(Someone on your shoulder, someone on your shoulder)",22,"77SPrxY5gn6VPrKPGrfLnM"
"1576","There, There","There, there!",23,"77SPrxY5gn6VPrKPGrfLnM"
"1577","There, There","Why so green and lonely?",24,"77SPrxY5gn6VPrKPGrfLnM"
"1578","There, There","Lonely, lonely?",25,"77SPrxY5gn6VPrKPGrfLnM"
"1579","There, There","Heaven sent you to me",26,"77SPrxY5gn6VPrKPGrfLnM"
"1580","There, There","To me, to me",27,"77SPrxY5gn6VPrKPGrfLnM"
"1581","There, There","We are accidents waiting",28,"77SPrxY5gn6VPrKPGrfLnM"
"1582","There, There","Waiting to happen",29,"77SPrxY5gn6VPrKPGrfLnM"
"1583","There, There","We are accidents waiting",30,"77SPrxY5gn6VPrKPGrfLnM"
"1584","There, There","Waiting to happen",31,"77SPrxY5gn6VPrKPGrfLnM"
"1585","I Will","I will lay me down",1,"28VoI90xDBoKe5sP3sP5jW"
"1586","I Will","In a bunker underground",2,"28VoI90xDBoKe5sP3sP5jW"
"1587","I Will","I won't let this happen to my children",3,"28VoI90xDBoKe5sP3sP5jW"
"1588","I Will","Meet the real world coming out of your shell",4,"28VoI90xDBoKe5sP3sP5jW"
"1589","I Will","With white elephants, ",5,"28VoI90xDBoKe5sP3sP5jW"
"1590","I Will","sitting ducks",6,"28VoI90xDBoKe5sP3sP5jW"
"1591","I Will","I will rise up",7,"28VoI90xDBoKe5sP3sP5jW"
"1592","I Will","Little baby's eyes, eyes, eyes, eyes",8,"28VoI90xDBoKe5sP3sP5jW"
"1593","I Will","Little baby's eyes, eyes, eyes, eyes",9,"28VoI90xDBoKe5sP3sP5jW"
"1594","I Will","Little baby's eyes, eyes eyes",10,"28VoI90xDBoKe5sP3sP5jW"
"1595","Myxomatosis","The mongrel cat came home",1,"38WL6GlG9NHFiQS6JxV84r"
"1596","Myxomatosis","Holding half a head",2,"38WL6GlG9NHFiQS6JxV84r"
"1597","Myxomatosis","Proceeded to show it off",3,"38WL6GlG9NHFiQS6JxV84r"
"1598","Myxomatosis","To all his newfound friends",4,"38WL6GlG9NHFiQS6JxV84r"
"1599","Myxomatosis","He said: ""I been where I liked",5,"38WL6GlG9NHFiQS6JxV84r"
"1600","Myxomatosis","I slept with who I like",6,"38WL6GlG9NHFiQS6JxV84r"
"1601","Myxomatosis","She ate me up for breakfast",7,"38WL6GlG9NHFiQS6JxV84r"
"1602","Myxomatosis","She screwed me in a vice""",8,"38WL6GlG9NHFiQS6JxV84r"
"1603","Myxomatosis","""But now I don't know why I feel so tongue-tied""",9,"38WL6GlG9NHFiQS6JxV84r"
"1604","Myxomatosis","I sat in the cupboard",10,"38WL6GlG9NHFiQS6JxV84r"
"1605","Myxomatosis","And wrote it down in neat",11,"38WL6GlG9NHFiQS6JxV84r"
"1606","Myxomatosis","They were cheering and waving, cheering and waving",12,"38WL6GlG9NHFiQS6JxV84r"
"1607","Myxomatosis","Twitching and salivating like with myxomatosis",13,"38WL6GlG9NHFiQS6JxV84r"
"1608","Myxomatosis","But it got edited, fucked up",14,"38WL6GlG9NHFiQS6JxV84r"
"1609","Myxomatosis","Strangled, beaten up",15,"38WL6GlG9NHFiQS6JxV84r"
"1610","Myxomatosis","Used in a photo in Time magazine",16,"38WL6GlG9NHFiQS6JxV84r"
"1611","Myxomatosis","Buried in a burning black hole in Devon",17,"38WL6GlG9NHFiQS6JxV84r"
"1612","Myxomatosis","And I don’t know why I feel so tongue-tied",18,"38WL6GlG9NHFiQS6JxV84r"
"1613","Myxomatosis","Don’t know why I feel so skinned alive",19,"38WL6GlG9NHFiQS6JxV84r"
"1614","Myxomatosis","My thoughts are misguided and a little naïve",20,"38WL6GlG9NHFiQS6JxV84r"
"1615","Myxomatosis","I twitch and I salivate like with myxomatosis",21,"38WL6GlG9NHFiQS6JxV84r"
"1616","Myxomatosis","You should put me in a home or you should put me down",22,"38WL6GlG9NHFiQS6JxV84r"
"1617","Myxomatosis","I got myxomatosis, I got myxomatosis",23,"38WL6GlG9NHFiQS6JxV84r"
"1618","Myxomatosis","Yeah, no one likes a smart-ass but we all like stars",24,"38WL6GlG9NHFiQS6JxV84r"
"1619","Myxomatosis","Wait, that wasn't my intention, I did it for a reason",25,"38WL6GlG9NHFiQS6JxV84r"
"1620","Myxomatosis","It must have got mixed up, strangled, beaten up",26,"38WL6GlG9NHFiQS6JxV84r"
"1621","Myxomatosis","I got myxomatosis, I got myxomatosis",27,"38WL6GlG9NHFiQS6JxV84r"
"1622","Myxomatosis","I don’t know why I feel so tongue-tied",28,"38WL6GlG9NHFiQS6JxV84r"
"1623","Scatterbrain","I'm walking out in a force ten gale",1,"467FBnBDRfL8Hz9ktUUybj"
"1624","Scatterbrain","Birds thrown around, bullets for hail",2,"467FBnBDRfL8Hz9ktUUybj"
"1625","Scatterbrain","The roof is pulling off by its fingernails",3,"467FBnBDRfL8Hz9ktUUybj"
"1626","Scatterbrain","Your voice is rapping on my windowsill",4,"467FBnBDRfL8Hz9ktUUybj"
"1627","Scatterbrain","Yesterday's headlines blown by the wind",5,"467FBnBDRfL8Hz9ktUUybj"
"1628","Scatterbrain","Yesterday's people end up scatterbrain there",6,"467FBnBDRfL8Hz9ktUUybj"
"1629","Scatterbrain","Any fool can easy pick a hole, I only wish I could fall in",7,"467FBnBDRfL8Hz9ktUUybj"
"1630","Scatterbrain","A moving target in a firing range",8,"467FBnBDRfL8Hz9ktUUybj"
"1631","Scatterbrain","Somewhere I'm not",9,"467FBnBDRfL8Hz9ktUUybj"
"1632","Scatterbrain","Scatterbrain",10,"467FBnBDRfL8Hz9ktUUybj"
"1633","Scatterbrain","Somewhere I'm not",11,"467FBnBDRfL8Hz9ktUUybj"
"1634","Scatterbrain","Scatterbrain",12,"467FBnBDRfL8Hz9ktUUybj"
"1635","Scatterbrain","Lightning fuse",13,"467FBnBDRfL8Hz9ktUUybj"
"1636","Scatterbrain","Powercut",14,"467FBnBDRfL8Hz9ktUUybj"
"1637","Scatterbrain","Scatterbrain",15,"467FBnBDRfL8Hz9ktUUybj"
"1638","A Wolf at the Door","Drag him out your window",1,"66cuLvkHsW7dNkfNk6gQP9"
"1639","A Wolf at the Door","Dragging out the dead",2,"66cuLvkHsW7dNkfNk6gQP9"
"1640","A Wolf at the Door","Singing ""I miss you""",3,"66cuLvkHsW7dNkfNk6gQP9"
"1641","A Wolf at the Door","Snakes and ladders",4,"66cuLvkHsW7dNkfNk6gQP9"
"1642","A Wolf at the Door","Flip the lid",5,"66cuLvkHsW7dNkfNk6gQP9"
"1643","A Wolf at the Door","Out pops the cracker",6,"66cuLvkHsW7dNkfNk6gQP9"
"1644","A Wolf at the Door","Smacks you in the head",7,"66cuLvkHsW7dNkfNk6gQP9"
"1645","A Wolf at the Door","Knifes you in the neck",8,"66cuLvkHsW7dNkfNk6gQP9"
"1646","A Wolf at the Door","Kicks you in the teeth",9,"66cuLvkHsW7dNkfNk6gQP9"
"1647","A Wolf at the Door","Steel toe caps",10,"66cuLvkHsW7dNkfNk6gQP9"
"1648","A Wolf at the Door","Takes all your credit cards",11,"66cuLvkHsW7dNkfNk6gQP9"
"1649","A Wolf at the Door","Get up get the gunge",12,"66cuLvkHsW7dNkfNk6gQP9"
"1650","A Wolf at the Door","Get the eggs",13,"66cuLvkHsW7dNkfNk6gQP9"
"1651","A Wolf at the Door","Get the flan in the face",14,"66cuLvkHsW7dNkfNk6gQP9"
"1652","A Wolf at the Door","The flan in the face",15,"66cuLvkHsW7dNkfNk6gQP9"
"1653","A Wolf at the Door","The flan in the face",16,"66cuLvkHsW7dNkfNk6gQP9"
"1654","A Wolf at the Door","Dance you fucker, dance you fucker",17,"66cuLvkHsW7dNkfNk6gQP9"
"1655","A Wolf at the Door","Don't you dare, don't you dare",18,"66cuLvkHsW7dNkfNk6gQP9"
"1656","A Wolf at the Door","Don't you flan in the face",19,"66cuLvkHsW7dNkfNk6gQP9"
"1657","A Wolf at the Door","Take it with the love it's given",20,"66cuLvkHsW7dNkfNk6gQP9"
"1658","A Wolf at the Door","Take it with a pinch of salt",21,"66cuLvkHsW7dNkfNk6gQP9"
"1659","A Wolf at the Door","Take it to the taxman",22,"66cuLvkHsW7dNkfNk6gQP9"
"1660","A Wolf at the Door","Let me back, let me back",23,"66cuLvkHsW7dNkfNk6gQP9"
"1661","A Wolf at the Door","I promise to be good",24,"66cuLvkHsW7dNkfNk6gQP9"
"1662","A Wolf at the Door","Don't look in the mirror",25,"66cuLvkHsW7dNkfNk6gQP9"
"1663","A Wolf at the Door","At the face you don't recognize",26,"66cuLvkHsW7dNkfNk6gQP9"
"1664","A Wolf at the Door","Help me call the doctor",27,"66cuLvkHsW7dNkfNk6gQP9"
"1665","A Wolf at the Door","Put me inside",28,"66cuLvkHsW7dNkfNk6gQP9"
"1666","A Wolf at the Door","Put me inside, put me inside",29,"66cuLvkHsW7dNkfNk6gQP9"
"1667","A Wolf at the Door","Put me inside, put me inside",30,"66cuLvkHsW7dNkfNk6gQP9"
"1668","A Wolf at the Door","I keep the wolf from the door",31,"66cuLvkHsW7dNkfNk6gQP9"
"1669","A Wolf at the Door","But he calls me up",32,"66cuLvkHsW7dNkfNk6gQP9"
"1670","A Wolf at the Door","Calls me on the phone",33,"66cuLvkHsW7dNkfNk6gQP9"
"1671","A Wolf at the Door","Tells me all the ways that he's gonna mess me up",34,"66cuLvkHsW7dNkfNk6gQP9"
"1672","A Wolf at the Door","Steal all my children",35,"66cuLvkHsW7dNkfNk6gQP9"
"1673","A Wolf at the Door","If I don't pay the ransom",36,"66cuLvkHsW7dNkfNk6gQP9"
"1674","A Wolf at the Door","And I'll never see them again",37,"66cuLvkHsW7dNkfNk6gQP9"
"1675","A Wolf at the Door","If I squeal to the cops",38,"66cuLvkHsW7dNkfNk6gQP9"
"1676","A Wolf at the Door","No no no no no no no no no no no no no",39,"66cuLvkHsW7dNkfNk6gQP9"
"1677","A Wolf at the Door","No no no no no no no no no no no no no",40,"66cuLvkHsW7dNkfNk6gQP9"
"1678","A Wolf at the Door","No no no no no no no no no no no no no",41,"66cuLvkHsW7dNkfNk6gQP9"
"1679","A Wolf at the Door","No no no no no no no no no no no no no",42,"66cuLvkHsW7dNkfNk6gQP9"
"1680","A Wolf at the Door","No no no no no no no no no no no no no",43,"66cuLvkHsW7dNkfNk6gQP9"
"1681","A Wolf at the Door","No no no no no no no no no no no no no",44,"66cuLvkHsW7dNkfNk6gQP9"
"1682","A Wolf at the Door","No no no no no no no no no no no no no",45,"66cuLvkHsW7dNkfNk6gQP9"
"1683","A Wolf at the Door","No no no no no no no no no no no no no no",46,"66cuLvkHsW7dNkfNk6gQP9"
"1684","A Wolf at the Door","Walking like giant cranes and",47,"66cuLvkHsW7dNkfNk6gQP9"
"1685","A Wolf at the Door","With my x ray eyes I strip you naked",48,"66cuLvkHsW7dNkfNk6gQP9"
"1686","A Wolf at the Door","In a tight little world and are you on the list?",49,"66cuLvkHsW7dNkfNk6gQP9"
"1687","A Wolf at the Door","Stepford wives, who are we to complain?",50,"66cuLvkHsW7dNkfNk6gQP9"
"1688","A Wolf at the Door","Investments and dealers investments and dealers",51,"66cuLvkHsW7dNkfNk6gQP9"
"1689","A Wolf at the Door","Cold wives and mistresses",52,"66cuLvkHsW7dNkfNk6gQP9"
"1690","A Wolf at the Door","Cold wives and Sunday papers",53,"66cuLvkHsW7dNkfNk6gQP9"
"1691","A Wolf at the Door","City boys in first class",54,"66cuLvkHsW7dNkfNk6gQP9"
"1692","A Wolf at the Door","Don't know we're born",55,"66cuLvkHsW7dNkfNk6gQP9"
"1693","A Wolf at the Door","Just know someone else is gonna come and clean it up",56,"66cuLvkHsW7dNkfNk6gQP9"
"1694","A Wolf at the Door","Born and raised for the job",57,"66cuLvkHsW7dNkfNk6gQP9"
"1695","A Wolf at the Door","Someone always does",58,"66cuLvkHsW7dNkfNk6gQP9"
"1696","A Wolf at the Door","Oh I wish you'd get up",59,"66cuLvkHsW7dNkfNk6gQP9"
"1697","A Wolf at the Door","Go over, get up, get over, turn your tape off",60,"66cuLvkHsW7dNkfNk6gQP9"
"1698","A Wolf at the Door","I keep the wolf from the door",61,"66cuLvkHsW7dNkfNk6gQP9"
"1699","A Wolf at the Door","But he calls me up",62,"66cuLvkHsW7dNkfNk6gQP9"
"1700","A Wolf at the Door","Calls me on the phone",63,"66cuLvkHsW7dNkfNk6gQP9"
"1701","A Wolf at the Door","Tells me all the ways that he's gonna mess me up",64,"66cuLvkHsW7dNkfNk6gQP9"
"1702","A Wolf at the Door","Steal all my children",65,"66cuLvkHsW7dNkfNk6gQP9"
"1703","A Wolf at the Door","If I don't pay the ransom",66,"66cuLvkHsW7dNkfNk6gQP9"
"1704","A Wolf at the Door","And I'll never see them again",67,"66cuLvkHsW7dNkfNk6gQP9"
"1705","A Wolf at the Door","If I squeal to the cops",68,"66cuLvkHsW7dNkfNk6gQP9"
"1706","A Wolf at the Door","So I'm just gonna-",69,"66cuLvkHsW7dNkfNk6gQP9"
"1707","A Wolf at the Door","Ooohh, ooohh, ooooohh",70,"66cuLvkHsW7dNkfNk6gQP9"
"1708","Down Is the New Up","Get yourself together, let the light pour in",1,"6CNt7GXfOOS5Hkxu8e4vav"
"1709","Down Is the New Up","Pour yourself a hot bath, pour yourself a drink",2,"6CNt7GXfOOS5Hkxu8e4vav"
"1710","Down Is the New Up","Nothing's gonna happen without warning",3,"6CNt7GXfOOS5Hkxu8e4vav"
"1711","Down Is the New Up","Down is the new up",4,"6CNt7GXfOOS5Hkxu8e4vav"
"1712","Down Is the New Up","What is up, buttercup?",5,"6CNt7GXfOOS5Hkxu8e4vav"
"1713","Down Is the New Up","Down is the new up, is the new up",6,"6CNt7GXfOOS5Hkxu8e4vav"
"1714","Down Is the New Up","Won't you be my girl? Won't you be my girl?",7,"6CNt7GXfOOS5Hkxu8e4vav"
"1715","Down Is the New Up","Your services are not required",8,"6CNt7GXfOOS5Hkxu8e4vav"
"1716","Down Is the New Up","Your future's bleak, you're so last week",9,"6CNt7GXfOOS5Hkxu8e4vav"
"1717","Down Is the New Up","Ladies and gentlemen, without a safety net",10,"6CNt7GXfOOS5Hkxu8e4vav"
"1718","Down Is the New Up","I shall now perform a 180 flip-flop",11,"6CNt7GXfOOS5Hkxu8e4vav"
"1719","Down Is the New Up","I shall now amputate, I shall now contort",12,"6CNt7GXfOOS5Hkxu8e4vav"
"1720","Down Is the New Up","Because down is the new up",13,"6CNt7GXfOOS5Hkxu8e4vav"
"1721","Down Is the New Up","What if I just flip-flop?",14,"6CNt7GXfOOS5Hkxu8e4vav"
"1722","Down Is the New Up","Down is the new up, down is the new up",15,"6CNt7GXfOOS5Hkxu8e4vav"
"1723","Down Is the New Up","Down is the new up, is the new up",16,"6CNt7GXfOOS5Hkxu8e4vav"
"1724","Down Is the New Up","You crawled off and left us, you crawled off and left us",17,"6CNt7GXfOOS5Hkxu8e4vav"
"1725","Down Is the New Up","You crawled off and left us",18,"6CNt7GXfOOS5Hkxu8e4vav"
"1726","Down Is the New Up","You're on candid camera",19,"6CNt7GXfOOS5Hkxu8e4vav"
"1727","Down Is the New Up","The chink in your armour",20,"6CNt7GXfOOS5Hkxu8e4vav"
"1728","Down Is the New Up","Topsy turvy town",21,"6CNt7GXfOOS5Hkxu8e4vav"
"1729","Down Is the New Up","Topsy turvy town",22,"6CNt7GXfOOS5Hkxu8e4vav"
"1730","Down Is the New Up","Shake your pockets out",23,"6CNt7GXfOOS5Hkxu8e4vav"
"1731","Down Is the New Up","Pass it on, pass it down",24,"6CNt7GXfOOS5Hkxu8e4vav"
"1732","Down Is the New Up","Topsy turvy town",25,"6CNt7GXfOOS5Hkxu8e4vav"
"1733","Down Is the New Up","Topsy turvy town",26,"6CNt7GXfOOS5Hkxu8e4vav"
"1734","Go Slowly","Over here, come slowly",1,"4gq2bc2770XvbJdEtfUbmw"
"1735","Go Slowly","Come slowly to me",2,"4gq2bc2770XvbJdEtfUbmw"
"1736","Go Slowly","I've been waiting",3,"4gq2bc2770XvbJdEtfUbmw"
"1737","Go Slowly","Patient, patiently",4,"4gq2bc2770XvbJdEtfUbmw"
"1738","Go Slowly","I didn't get it, but now I can see",5,"4gq2bc2770XvbJdEtfUbmw"
"1739","Go Slowly","That there's a way out, that there's a way out",6,"4gq2bc2770XvbJdEtfUbmw"
"1740","Go Slowly","That there's a way out, that there's a way out",7,"4gq2bc2770XvbJdEtfUbmw"
"1741","Go Slowly","That there's a way out",8,"4gq2bc2770XvbJdEtfUbmw"
"1742","Last Flowers","Appliances have gone berserk",1,"7Ceo3Rpq33Vc5WcOb3tUbT"
"1743","Last Flowers","I cannot keep up",2,"7Ceo3Rpq33Vc5WcOb3tUbT"
"1744","Last Flowers","Treading on people's toes",3,"7Ceo3Rpq33Vc5WcOb3tUbT"
"1745","Last Flowers","Snot-nosed little punk",4,"7Ceo3Rpq33Vc5WcOb3tUbT"
"1746","Last Flowers","And I can't face the evening straight",5,"7Ceo3Rpq33Vc5WcOb3tUbT"
"1747","Last Flowers","You can offer me escape",6,"7Ceo3Rpq33Vc5WcOb3tUbT"
